"feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","id","target"
"50.68776834732551","31.445915774656434","27.987931931714318","39.3216364732839","74.70157728872803","27.309802444064907","53.54633758056246","9.884921597294632","74","0"
"34.5029501073111","55.83917305536105","56.66727800190198","66.9999672326027","66.50174713898332","65.47230905326778","31.785756556471284","5.177891778840831","75","1"
"10.983968604273949","66.20161021486544","19.577455922616824","66.46559245571373","43.223907819266536","75.04116405681049","21.540920324920826","47.23266139622005","76","0"
"64.2090716336596","73.80776384904232","7.512657141894595","13.555916064701128","77.29684200431917","34.888073823503056","45.21267498042517","48.03854679557096","77","0"
"51.48308528359107","24.583485911547527","7.059620000870588","50.5553486906092","67.03217033088896","65.22836012801923","31.06253257915955","25.33688364355435","78","0"
"42.111264823414096","55.96863504588786","18.185560318706482","27.74677060833941","30.24262984284969","52.29213446511031","26.852590578476587","23.35976065472331","79","1"
"53.26980036974321","76.5244980810782","30.87694015765459","61.23497295181058","55.84437527412609","50.992921131997","47.97019617040603","8.213949168234365","80","0"
"51.56046501120061","65.49000440990204","35.78231193288073","40.90337223022233","37.13548461983604","38.91903267724989","6.50393284481464","-0.9303764018371279","81","0"
"61.86301378027109","45.57296088608242","52.030438106321995","42.35168835958156","74.87617022059702","59.313592615698","46.17205913495357","44.51092269831847","82","1"
"35.55880574873868","52.70580834788267","30.103702652917764","39.579218055135236","73.55524270423646","45.93416923415623","7.211747465166193","8.22685435183223","83","0"
"38.86362996971438","39.01934177002074","54.20690594066551","47.75601750867351","24.635246544908636","31.115377955615745","25.92695578452316","15.434704076463692","84","1"
"46.94584658870437","29.32347387542368","7.163158201015612","45.071952742537796","39.79855616801868","49.15389214382266","44.80776128656395","6.534146056960061","85","0"
"63.491742343651126","44.6196191544177","46.87022447731832","60.26781879065986","60.98831481831452","44.38262110184667","14.968231022645318","21.447916381422864","86","1"
"23.693057599480984","78.52420488175574","51.97893820168821","31.20052962985804","74.84952679791851","44.59974291464201","52.395456837727544","15.784511082292475","87","1"
"31.927511494775064","77.88223617808374","33.18440973366043","37.91196717667845","37.74482677836011","52.5370344942799","26.76397655536374","39.98379377259996","88","1"
"66.53151738884131","38.2901957572447","8.500470344064254","49.180046855335796","50.22109993840457","29.36075977516712","21.368432426810436","2.8675973545988924","89","0"
"56.08630723696819","46.115769140982025","45.76610945435549","18.256249528661012","80.95714511368675","38.572257732450765","36.40631256883859","23.70565118176397","90","1"
"27.532248720388782","64.02963670943501","48.699303138459896","12.836117312854077","71.86638264381888","50.04392648164416","21.94505300934167","20.983691570406172","91","0"
"61.111130227950675","37.743325483636696","16.26294696825438","47.88708200163193","36.96524005807855","27.723869781974738","41.270169898938384","29.17100647913636","92","1"
"35.682725927730004","33.02479291172365","42.807454423024765","35.43306480484917","25.89440240726959","73.842573806616","54.49491747852317","2.458112873455441","93","1"
"41.92090768822219","42.36792831955933","46.750784585754616","40.69825962650144","62.221771227778255","26.728076178053396","48.22458587959227","8.422932791104312","94","0"
"22.201979202937615","61.71481666186025","6.3330681697768085","11.909350488703103","66.5153438975315","29.71271917202239","17.542137526084495","3.5642898950698267","95","0"
"31.76445884967891","35.81135434586801","24.965936159598584","26.047578003293435","56.00866801434554","58.424962976479975","52.071576733938464","39.61449483193045","96","1"
"25.450549883349044","72.25074495505348","28.43790277311081","33.17448258006054","74.29224167363681","23.345091313462817","42.06167673461089","25.56219409713264","97","1"
"24.864127661076793","45.39682484127642","29.88399559238238","48.38777522740471","30.96039919591866","73.4846598730706","39.02609041758356","37.12906050042612","98","1"
"48.3072915650234","65.49619632360884","7.8943243374961245","12.443245249097153","27.656166069996353","25.703204137403333","56.04147247040885","-5.692247941310011","99","1"
"54.846705396850695","25.611066502960718","21.52493404530131","36.43774326703325","62.849528649907576","52.13983435258988","1.631006534724909","5.938325357486413","100","1"
"21.52109519869269","30.222637496868664","12.686938426726993","31.05370001218233","31.898646849920098","54.69135135881048","35.5474097809004","4.115767629868159","101","0"
"64.19597705590301","34.60985738880649","35.38072575594839","60.1513646318612","62.95754642680932","52.87428865426233","56.76044976617874","9.796606613450145","102","1"
"18.864267918955882","74.42261956334971","39.67986198122311","67.36693229814931","70.42163788380384","69.51773683244426","30.14588932474983","27.46830601261879","103","0"
"16.226499285694434","74.75670918140321","36.44227303412403","62.848878370096614","51.732632869699536","44.85334032679573","23.73166756783305","3.68898265945759","104","0"
"58.769187863905806","45.51053939272018","46.938483068848356","36.738118725354866","32.6671190329001","28.083786007938798","50.18734790291475","19.49326669124664","105","0"
"63.58629695403194","25.10328249809516","13.496267522502631","31.134336550573636","53.133485159255144","55.885097347440166","54.195014054156516","18.675603171867785","106","0"
"63.78653457555798","71.88361533064196","40.55141135086126","11.666648476734254","56.76555612583055","68.15775092668235","18.179883476229925","17.320725110206347","107","1"
"30.22850229553498","29.4695570077359","17.2094403743376","21.291784289391625","24.744552702552948","35.18209643859379","47.766839776827766","22.540914160047315","108","0"
"18.879739090436182","54.612934560629746","35.76834010608599","33.9142641932956","72.29751346461444","35.371339546167064","42.12506195747595","20.984805520052014","109","1"
"16.15402136572706","46.836231224072655","14.36619776210009","47.65507790917337","24.800070087167406","30.382542016515607","35.291437196679325","27.179200786371922","110","0"
"39.02846140943487","26.94733222473984","16.067250934016148","54.74237311967352","44.209638464870295","60.939513667526676","26.81827451356272","17.806157043460523","111","1"
"67.6719766180439","43.63439392040379","62.15140969104668","60.75528563057339","49.57747429010498","23.168235574873172","20.21235389238508","-3.406038045561127","112","1"
"40.16988963154318","75.07380698772975","7.8445918751970325","21.370600682522657","35.86747595406247","23.507223730938378","17.741281943550206","38.985526994878995","113","1"
"32.51110521078132","38.41512091997017","28.72543630568624","45.99192069581615","38.28262380192078","30.070076350040317","27.71124748465425","2.098235290915291","114","1"
"17.056706493890932","48.10975346483155","29.600250677132582","22.720380900982498","44.230320263912844","58.72288248565466","19.86770199563646","17.01185692633191","115","0"
"67.36120867649308","55.51160256060298","12.621901604751574","55.25109965148051","72.82253133407373","47.64387788411903","53.176427867199266","46.05561484765783","116","0"
"33.84561117444199","44.17807342164506","18.481723521822467","12.195978209171361","57.74623944905835","20.215396533188528","49.59864109618277","-5.9492163920949395","117","1"
"14.819913943707304","57.62697519704235","44.32677702384868","32.70947508262934","72.93038257573366","48.18819988449867","8.352192256482533","10.346937880346154","118","1"
"66.21948983860753","36.63123668522657","58.91199773740175","43.474832065010716","66.76136536727842","68.12956642777391","15.867904388260689","-0.10893907047876539","119","0"
"24.00439453026923","53.804814499228364","23.760681486794827","37.76813252432568","31.771173278349114","28.83637616336828","48.8360844732482","50.09593775881826","120","0"
"35.10118541260153","77.04300250488707","16.873056026610566","57.30682879334691","38.56186089406707","33.678523416393205","36.446148049231375","34.88353232940839","121","0"
"60.83302034519217","36.20064886134026","29.67802213332634","13.522273312034317","43.68743667109037","31.67088311001788","19.646388213954417","32.46757422308383","122","1"
"32.19681721755403","30.838976224384112","53.21569632673328","34.963406446069506","70.59796740079595","66.00573000126951","4.541144563474004","42.5260159793084","123","1"
"42.72580088245379","59.9490291830118","5.98994456179703","63.0275707068736","76.69231419328409","31.818034992381317","31.147699949771265","1.293922865650682","124","0"
"40.85723274555476","47.48380308977417","12.127066296312908","63.94945953484047","52.03436632535499","34.173267985076784","44.423459755876635","27.384029683344025","125","0"
"41.57654831121241","40.752205714281786","32.8645706380168","46.13943273248447","41.01430598103054","28.9565304380598","46.32989842957935","16.126243116503765","126","1"
"24.676894833997945","31.515680337889926","59.81113294536212","11.02537840241","59.108912594002675","56.661956378309014","25.18226976072495","50.476052062457136","127","1"
"24.69811869643377","37.76443489701043","14.94151032733863","49.90209977574366","50.63353090925566","54.1189093752343","36.462962542845574","0.7122195296767444","128","1"
"64.0162941693075","54.27431419037461","39.80294492537479","60.97544171005844","33.20399452430806","21.002829684637017","27.711387627526115","40.12455268416512","129","1"
"16.028201370319252","46.42611950534388","39.23681836329398","53.764456975870544","35.13138527859799","37.33751984305448","30.775931084495895","14.317239936969496","130","0"
"11.912958993976353","27.333992472342068","36.91159225674075","41.462859556476914","31.44201790146225","23.385686620858202","10.446418107483913","0.2634668159638842","131","1"
"32.836725794821405","26.48890451548475","19.2217213294631","55.49291673507493","45.331138665137104","56.937521185190725","18.045910810644884","32.3995511059376","132","1"
"26.471296784909782","71.99791414000254","60.5107362429909","55.12453776174177","76.59103679092095","74.3986709312069","8.456055713927208","48.62775441037953","133","1"
"11.651979595307287","31.26399185821812","23.25901658921117","17.03324434582229","40.782814319631","73.41892739157177","37.68369187080646","-4.885483103570714","134","0"
"47.935698342484784","39.05518440920158","36.3747903725845","41.45006323856798","35.52467268887165","21.156905194045137","10.61554147952374","35.02307485778667","135","0"
"21.621578870201247","74.23611875870978","61.18698561083119","48.687454169623926","54.078345744232315","44.04841842840614","56.92987410554119","23.77728551080788","136","0"
"60.349933426262616","40.27511225519874","5.96791346266456","12.54722437840939","51.9973359633474","67.69695320052348","4.912115501294382","15.254699520011737","137","1"
"29.645231860043193","46.28904874999753","43.13278266921381","52.71690015089844","71.70336761479301","54.5211302348749","5.170902159281502","19.89411631973133","138","1"
"51.369025798434436","67.1451591114285","51.30043040040488","37.56734861238282","44.73726783190796","41.42322536754742","20.940273698449445","27.574536080518257","139","1"
"53.702302688799726","29.327584757577732","45.359348346945396","18.599297004194543","34.639406103244426","60.195813053780114","7.74771789662646","3.288321836315987","140","1"
"29.210733277046128","59.96993386782653","29.39035336336678","38.76231774832256","38.36301992271976","19.861064600583827","49.33527831459625","32.09035086489798","141","1"
"63.99914422183571","52.41299412293784","40.38738200207003","50.27350604501877","61.21699603580118","63.90971505265034","1.5977095431368316","29.771840687259207","142","1"
"66.58135787992252","72.52038911037596","48.715570339195594","43.936003101929536","50.92176537185804","33.38147033731505","12.352468577083636","9.426762123942432","143","0"
"52.31940837878977","54.249588764570845","58.39144417703254","13.748136879634393","53.260808215278814","36.825407657443364","21.761538636750245","34.41318358396868","144","1"
"29.00439516667928","48.515666784810584","47.418914357136856","25.37808225258392","59.01121397742707","29.99675850606849","45.22796991314956","7.706888539455065","145","0"
"17.648571808641925","57.44487867648271","23.730041590823078","11.374634442389624","65.59423478903508","59.566951757301055","3.436958645082159","6.108467789010447","146","0"
"29.115445050643668","37.97907368963064","19.058020057990536","24.06699285875504","46.30280865073065","50.71846689688118","35.45607700417592","1.8288194754691034","147","1"
"23.439994236564257","35.45944991421466","24.272405811626246","24.610757440477112","74.9623572492612","51.29279774200097","45.70973785545178","18.990237686602605","148","0"
"39.987208987868286","33.34356233433748","7.390425679946485","19.63548815086701","58.67424026179877","33.4415213180418","21.278398577480736","-5.948780226687457","149","0"
"61.08410094439152","69.98584581597193","32.69100420843401","42.433360720335145","49.24399505748846","74.97450722240008","26.351340082748877","6.630247590346016","150","1"
"26.788149051805526","30.262686847091707","61.53974942725591","19.310335315721193","42.5111538955332","73.88923738654894","32.54479174184705","41.68234996851791","151","1"
"60.726538177871326","36.77752850018982","47.18590939480137","44.49717314617741","76.80376714913882","73.49379743782856","52.0848481460431","14.711744824995435","152","1"
"39.3458372388154","76.07103432988178","27.196076139056338","32.05326321027054","56.89353400046523","30.493991584604558","36.06059668656847","27.35408670664353","153","0"
"13.966607190614711","43.20429865718369","25.025223886990585","22.71957727052604","46.38359847192653","25.676788197783324","2.3986519212728385","-3.1529027161290113","154","1"
"39.35025754556568","35.70714708338543","24.974887927198314","32.88438083160665","43.47435069252619","38.06825254884269","32.08217563997758","24.03488466641989","155","1"
"44.1964780668134","60.77053799382795","38.04838595858162","22.188222077041672","48.775851861393214","36.17036053369114","2.6361789360770675","22.471839126861347","156","1"
"45.04483355235006","40.42779335600908","7.952101695417776","60.88126916969668","52.37152634781834","69.70261769957655","42.936546172040906","13.7263749391984","157","1"
"63.700690325140435","44.278089934772574","15.334849845588419","32.42046813604896","69.35617024926165","29.10962910569488","19.033367519191977","17.192065166248888","158","1"
"50.68997590835988","54.698850817078736","10.760834064167362","54.00708764613697","55.8319516653552","39.31437243638074","43.11461291915953","26.403786359419172","159","1"
"48.297651684929235","23.260391941595678","36.60768754482241","34.755853074123536","44.17877678709993","72.73705807555513","21.13829473807123","22.235668203650803","160","1"
"60.00189653631296","68.0082955868498","7.261257736456571","46.566417647138486","72.29248565614924","59.607181533395455","42.54394465441047","19.607156155591973","161","1"
"44.79722375605437","37.479121095906","9.206257783057872","51.589992716216976","27.68709335111043","64.1950727662184","34.843752707054776","40.02123113228008","162","0"
"18.358736996326627","22.535865442909493","19.19529604891498","16.496038149542294","42.63111640399333","44.13204727951201","47.23718982986418","50.54584260476263","163","1"
"32.23672139034008","49.25312045076071","40.5929505416491","11.27097810565614","42.25740669258616","21.33644110103754","49.261259319153964","13.80065433405769","164","1"
"50.4399916272248","65.03232349595748","59.767013965139185","61.53651089643972","37.77380926935398","65.89188628116922","5.628196479550001","25.008819540760165","165","0"
"59.50119056276601","30.6551527297299","23.621222838406936","47.41720142573675","56.15975653046113","44.93954528044341","33.83721077613295","6.491973750378783","166","0"
"17.75950071991962","72.6072384448301","57.9741132582149","46.42225678223039","31.11114252441185","24.889315145804517","47.51112462502324","6.955944590455452","167","1"
"65.38078159610586","61.5127955614476","53.38481266192953","63.3599652126153","71.23345539006255","40.155201169841696","29.14487232873087","27.211906749879198","168","1"
"67.19384762946618","29.41098905662235","47.32869290430462","44.76470392048369","80.89782915967146","66.72928625270615","12.853650380094601","12.438163176607574","169","1"
"21.268032054395043","40.661227716152716","33.54180791213872","60.547545912235606","46.48277117560372","44.34652232710687","11.305528523846094","21.27003547228368","170","0"
"33.154882812262585","72.26153863625775","59.322842085871045","20.261106520527232","28.913692828001963","23.52358263658482","10.012633099851763","14.103979740376126","171","0"
"46.403195491492255","35.53362022950152","43.543764455434484","42.193348356608645","44.26071988098997","23.913303863696626","48.2371729591272","14.647142293048617","172","1"
"17.52705810799538","59.174943533262095","23.444683427548835","22.059593314555496","38.382761186828716","32.9364231576695","1.1329606064575568","18.0846625734374","173","1"
"35.627028922063495","64.89218956245071","40.14885637567701","38.809315747823206","67.82236803741424","73.0384709893934","40.29848087208264","-3.6778164260789694","174","0"
"52.87102415979052","43.416486921054194","23.87966605747596","39.00029850833131","42.72510064159582","59.62144758671752","45.461189324978065","7.126052951156588","175","0"
"37.47130406023322","51.42643698929001","52.343425633262314","20.773271744451588","48.36200441498624","70.40450291864391","18.107757341017994","8.057198562583288","176","0"
"35.134562268737824","78.03930157594556","44.78884826495715","52.83513516370425","32.61777940255868","37.71636168736791","1.1600588112292147","9.386435326018233","177","1"
"41.59927469973161","73.09770274622187","44.2916137622089","30.76868649835384","73.92506586864144","54.7820077356111","14.009085633833704","13.020316843511797","178","1"
"66.85698081873974","30.747878199425926","28.189932310386357","58.33225887540803","51.12308197838019","41.42755202348457","2.4586235089003132","4.530593040433132","179","1"
"37.19846856106079","69.64720577903742","57.56019065863471","11.69037902692505","35.172276170751246","45.18767609912564","28.858010766286917","11.26829769310622","180","0"
"40.891762301356565","78.63789000771018","54.4033792527394","20.09693615477479","67.75035491574252","58.85793290132551","14.427753714373415","43.57072221497566","181","0"
"28.276805140876206","48.02242272882052","44.055609552745736","65.03154981269171","30.506229824482794","52.369086442995105","1.1732673575357406","3.885570664710066","182","0"
"63.63624215897253","72.5854900670215","8.51049487079847","54.97836806392123","38.00254902855101","39.122914129218515","15.466512148922162","44.480411621691445","183","1"
"47.12815462462072","32.9200974305084","48.146993363498126","55.262626862542","64.4232487323701","75.48182540791433","9.896112667533567","45.17799364648753","184","1"
"43.35034198334624","35.22827622017187","32.83455586362797","34.97286980350793","79.57866191868166","31.137666074828545","8.453093148464719","-2.865527961132365","185","1"
"12.606456871890687","73.50197501895708","15.197638094485669","60.15857347737032","69.53441358022417","26.666406097173418","27.27324385908568","29.907122740032534","186","0"
"45.45024049954109","51.926548979530295","25.079473333006472","62.58386172043633","35.577381666061676","43.14505378783544","22.865570199936343","48.39970667159607","187","1"
"31.553132336802523","25.682531921348065","46.406714845500915","14.686861054850102","57.47441988572713","61.56036066046822","47.414975828028126","33.964930651192944","188","1"
"28.239840563944778","68.15217185279384","50.625839599822896","12.798874954133254","74.1146815494543","62.79896111237214","36.935891615888806","31.874430191558552","189","1"
"36.59364429844736","64.6409684398676","49.14043626371006","57.62645265252328","41.8857175045481","35.23706876469337","57.62942472327025","25.916218480398854","190","1"
"46.08505393082105","45.35053086314855","52.40675709712576","28.097223741475485","40.32257304623858","35.09154684812937","7.129121032905944","38.575637806166256","191","0"
"52.69311369413289","30.632853759946556","39.35905465368293","17.209049078689336","51.63073642173068","22.35077019149446","9.017166460895721","13.509984773797349","192","0"
"43.785564169782475","63.15848731959363","57.02514106673917","48.615188888612266","63.35652627938046","56.7382793053668","19.872329191443946","36.67281015235594","193","1"
"23.533434736971586","44.91282231524142","39.05840753138166","61.037157347291206","24.296014854255027","62.8554220357382","53.12979233007394","44.15545653567289","194","1"
"31.787603709617116","55.15783137949278","34.023935919779206","54.47914344269955","74.32788206377037","45.372758993565895","41.84615380570811","13.213658753377523","195","0"
"46.43356647784749","62.65168971157823","34.978179810539544","53.369705454411815","52.43521179807736","75.04258449975154","56.605936584030204","26.51042433512145","196","0"
"66.75006164601784","73.0176671042252","16.729318103683052","65.65631621870583","32.44006856050852","54.33238254667855","53.94797919827125","46.13778460487372","197","0"
